Index Real_Part Imagine_part Amplitude
167 -0.000226435 -2.93037e-05 0.000228324
168 0.00320429 -3.99206e-05 0.00320454
169 -0.0023759 -3.09523e-05 0.0023761
170 0.00102157 -6.79871e-06 0.00102159
171 -0.00178963 2.06903e-05 0.00178975
172 -0.000776329 3.80286e-05 0.00077726
173 0.00170045 3.671e-05 0.00170084
174 -0.000866841 1.73813e-05 0.000867015
175 -0.000810306 -1.04747e-05 0.000810373
176 9.29089e-06 -3.31918e-05 3.44676e-05
177 -0.000779269 -3.96249e-05 0.000780275
178 -0.000278493 -2.66179e-05 0.000279762
179 -0.0031952 -5.52063e-07 0.0031952
180 0.00172251 2.57846e-05 0.0017227
181 0.000546504 3.94713e-05 0.000547927
182 -0.00151499 3.37932e-05 0.00151537
183 -0.000396205 1.15361e-05 0.000396373
184 -0.000608871 -1.63807e-05 0.000609092
185 0.00110306 -3.6261e-05 0.00110366
186 -0.00127078 -3.83516e-05 0.00127136
187 -0.00288709 -2.16267e-05 0.00288717
188 -0.00254239 5.70825e-06 0.0025424
189 0.00204755 3.02427e-05 0.00204778
190 0.00052977 3.99401e-05 0.000531273
191 -0.00117918 3.00426e-05 0.00117956
192 0.00064704 5.40619e-06 0.000647063
193 -0.00164207 -2.18826e-05 0.00164222
194 -0.000297718 -3.84356e-05 0.000300188
195 -0.000224509 -3.61321e-05 0.000227398
196 0.000635592 -1.6102e-05 0.000635796
197 -0.00131709 1.18278e-05 0.00131715
198 -0.00183179 3.39548e-05 0.00183211
199 -0.000603301 3.94235e-05 0.000604588
200 -0.000297928 2.55509e-05 0.000299022
201 -7.47221e-05 -8.57056e-07 7.4727e-05
202 -0.00205253 -2.68445e-05 0.0020527
203 -0.0011961 -3.9662e-05 0.00119676
204 0.00140016 -3.30212e-05 0.00140055
205 -0.000384805 -1.01801e-05 0.00038494
206 0.000108752 1.76555e-05 0.000110176
207 -0.00155133 3.68291e-05 0.00155177
208 0.00154438 3.79343e-05 0.00154485
209 -0.000340887 2.04288e-05 0.000341499
210 -0.00121976 -7.09912e-06 0.00121978
211 -0.00159319 -3.11442e-05 0.00159349
212 0.0002502 -3.99099e-05 0.000253363
213 0.00116585 -2.90956e-05 0.00116622
214 -0.00130977 -4.0069e-06 0.00130978
215 -0.00111629 2.30475e-05 0.00111652
216 0.00156545 3.87948e-05 0.00156593
217 -0.000295179 3.55092e-05 0.000297307
218 -0.000509033 1.48027e-05 0.000509248
219 -0.00133537 -1.31661e-05 0.00133543
220 -0.000269863 -3.46755e-05 0.000272082
221 0.000374394 -3.9173e-05 0.000376438
222 -0.000730118 -2.44521e-05 0.000730527
223 -0.00119265 2.26508e-06 0.00119266
224 -0.00223633 2.7871e-05 0.00223651
225 0.00134363 3.98033e-05 0.00134422
226 0.000952474 3.22081e-05 0.000953018
227 0.000485457 8.8114e-06 0.000485537
228 -0.00152817 -1.89082e-05 0.00152829
229 -0.00249543 -3.73513e-05 0.0024957
230 0.000659604 -3.74698e-05 0.000660667
231 -2.01887e-05 -1.92054e-05 2.78646e-05
232 -0.00120794 8.48114e-06 0.00120797
233 -0.00276478 3.20068e-05 0.00276496
234 -0.00218747 3.98299e-05 0.00218783
235 0.00228585 2.81123e-05 0.00228603
236 -0.000535645 2.60266e-06 0.000535651
237 0.000830269 -2.41838e-05 0.000830621
238 -0.0011277 -3.91057e-05 0.00112838
239 -0.0015037 -3.48421e-05 0.0015041
240 -0.000672997 -1.34849e-05 0.000673132
241 -0.000941194 1.4488e-05 0.000941305
242 0.0013034 3.53531e-05 0.00130388
243 -0.00142783 3.88738e-05 0.00142836
244 0.000134285 2.33229e-05 0.000136295
245 -0.000941847 -3.67023e-06 0.000941855
246 -0.00133249 -2.88628e-05 0.00133281
247 3.92175e-05 -3.98951e-05 5.59431e-05
248 -0.00150047 -3.13549e-05 0.0015008
249 0.000669569 -7.43176e-06 0.00066961
250 0.00112351 2.01374e-05 0.00112369
251 -0.00246341 3.78271e-05 0.0024637
252 -0.000469915 3.69587e-05 0.000471367
253 0.00113162 1.79582e-05 0.00113176
254 -7.90462e-05 -9.8526e-06 7.96579e-05
255 -0.00279956 -3.28297e-05 0.00279976
256 0.00134807 -3.97004e-05 0.00134865
257 -0.00202257 -2.7094e-05 0.00202276
258 -0.00082178 -1.19519e-06 0.000821781
259 -0.00250189 2.529e-05 0.00250202
260 0.000241911 3.93679e-05 0.000245093
261 0.00260277 3.41317e-05 0.00260299
262 -0.00161809 1.21504e-05 0.00161814
263 -0.00270448 -1.57919e-05 0.00270453
264 -0.00262926 -3.59866e-05 0.00262951
265 0.00197831 -3.85262e-05 0.00197869
266 -0.000792929 -2.21647e-05 0.000793239
267 -0.00251457 5.07086e-06 0.00251458
268 -0.00184214 2.98187e-05 0.00184238
269 0.00182323 3.99373e-05 0.00182366
270 0.000998606 3.04626e-05 0.000999071
271 -0.00295447 6.04285e-06 0.00295447
272 0.000779309 -2.13416e-05 0.000779602
273 -0.00181992 -3.82557e-05 0.00182032
274 -0.00202543 -3.64016e-05 0.00202576
275 0.00140378 -1.66886e-05 0.00140388
276 -0.00154332 1.12118e-05 0.00154336
277 0.000904827 3.36116e-05 0.000905451
278 -0.00155207 3.95215e-05 0.00155257
279 -0.00158175 2.6042e-05 0.00158196
280 0.000747831 -2.13806e-07 0.000747831
281 -0.00126787 -2.63647e-05 0.00126814
282 0.000184309 -3.9581e-05 0.000188511
283 -0.000895099 -3.33788e-05 0.000895721
284 0.000987043 -1.08008e-05 0.000987102
285 -0.00125937 1.70761e-05 0.00125949
286 -0.00220917 3.65754e-05 0.00220948
287 -0.000406698 3.81307e-05 0.000408482
288 -0.000305306 2.09789e-05 0.000306026
289 0.000223206 -6.46515e-06 0.0002233
290 -6.35331e-05 -3.07374e-05 7.0578e-05
291 -0.00137032 -3.99298e-05 0.0013709
292 -0.000628562 -2.95325e-05 0.000629255
293 -0.00316779 -4.64642e-06 0.0031678
294 4.42548e-05 2.25192e-05 4.96548e-05
295 -0.000546843 3.86368e-05 0.000548206
296 0.00148512 3.57991e-05 0.00148555
297 -0.00129538 1.53983e-05 0.00129547
298 0.0014516 -1.2557e-05 0.00145166
299 -0.00129095 -3.43518e-05 0.00129141
300 -0.00184604 -3.92935e-05 0.00184645
301 -0.00214552 -2.49576e-05 0.00214566
302 0.00254286 1.6225e-06 0.00254286
303 0.000141281 2.74066e-05 0.000143915
304 -0.00142749 3.97449e-05 0.00142805
305 -0.00188004 3.25843e-05 0.00188032
306 0.000102969 9.43768e-06 0.0001034
307 -0.00172311 -1.83391e-05 0.00172321
308 0.000214862 -3.71187e-05 0.000218045
309 -0.0019361 -3.76877e-05 0.00193646
310 0.000676579 -1.9767e-05 0.000676868
311 2.77899e-05 7.85144e-06 2.88777e-05
312 0.000500286 3.16179e-05 0.000501284
313 -0.000955942 3.98726e-05 0.000956773
314 -0.000226373 2.85656e-05 0.000228168
315 -0.00164901 3.24426e-06 0.00164902
316 -0.000871546 -2.36687e-05 0.000871868
317 -0.000388729 -3.89697e-05 0.000390677
318 0.00221881 -3.51521e-05 0.00221909
319 -0.00207246 -1.40887e-05 0.00207251
320 -0.00184605 1.38867e-05 0.0018461
321 -0.00116374 3.50491e-05 0.00116427
322 0.00186625 3.90164e-05 0.00186666
323 -0.000546639 2.38422e-05 0.000547159
324 0.000965672 -3.02917e-06 0.000965677
325 -0.000768685 -2.84144e-05 0.00076921
326 -0.000960569 -3.98594e-05 0.000961395
327 -0.000826501 -3.17493e-05 0.000827111
328 0.000702309 -8.06281e-06 0.000702355
329 -0.000910636 1.95793e-05 0.000910847
330 0.000576361 3.76157e-05 0.000577587
331 -0.00154404 3.71978e-05 0.00154449
332 0.00157892 1.85305e-05 0.00157903
333 -0.00190214 -9.22791e-06 0.00190216
334 0.00100639 -3.2459e-05 0.00100691
335 -0.000479845 -3.97657e-05 0.00048149
336 0.00204902 -2.75631e-05 0.0020492
337 -0.00170706 -1.83801e-06 0.00170706
338 0.00050048 2.47888e-05 0.000501093
339 0.00115958 3.92542e-05 0.00116024
340 -0.00137086 3.44614e-05 0.00137129
341 -0.0015123 1.27617e-05 0.00151235
342 -0.00173297 -1.5199e-05 0.00173304
343 -0.000440461 -3.57029e-05 0.000441906
344 0.00143115 -3.86909e-05 0.00143167
345 -0.000771535 -2.2697e-05 0.000771869
346 -0.000691077 4.43213e-06 0.000691092
347 0.000163123 2.93868e-05 0.000165749
348 -0.000675522 3.99243e-05 0.000676701
349 -0.000478978 3.08747e-05 0.000479972
350 -0.00186559 6.67792e-06 0.0018656
351 0.000393918 -2.0795e-05 0.000394466
352 0.00108032 -3.80659e-05 0.00108099
353 -0.00221018 -3.66616e-05 0.00221049
354 0.00116886 -1.72709e-05 0.00116899
355 0.00186716 1.05929e-05 0.00186719
356 -0.000878012 3.32598e-05 0.000878641
357 -0.00357386 3.96093e-05 0.00357408
358 0.00174135 2.65264e-05 0.00174155
359 -0.000255079 4.29504e-07 0.00025508
360 0.00209476 -2.58781e-05 0.00209492
361 -4.93406e-05 -3.94898e-05 6.31976e-05
362 -0.00132872 -3.37277e-05 0.00132915
363 0.000978253 -1.14187e-05 0.000978319
364 -0.00116489 1.64924e-05 0.00116501
365 6.79031e-05 3.63122e-05 7.70026e-05
366 -7.52877e-05 3.83172e-05 8.44774e-05
367 -0.000415597 2.15236e-05 0.000416154
368 -0.000721649 -5.82953e-06 0.000721672
369 0.00018669 -3.03227e-05 0.000189136
370 0.000312203 -3.99394e-05 0.000314747
371 0.00160679 -2.99617e-05 0.00160707
372 0.00110652 -5.28473e-06 0.00110653
373 -0.00259436 2.19849e-05 0.00259445
374 -0.000962452 3.84688e-05 0.000963221
375 0.000333152 3.60797e-05 0.0003351
376 0.00111599 1.59898e-05 0.00111611
377 -0.000189748 -1.19448e-05 0.000190124
378 -0.000738155 -3.40192e-05 0.000738939
379 8.6701e-06 -3.94036e-05 4.03462e-05
380 -0.00036705 -2.54566e-05 0.000367932
381 -0.000498019 9.79553e-07 0.00049802
382 -0.0011026 2.69351e-05 0.00110293
383 -0.000480438 3.96763e-05 0.000482073
384 0.00391864 3.29521e-05 0.00391878
385 -0.00034354 1.00615e-05 0.000343687
386 -0.00334011 -1.77653e-05 0.00334015
387 -1.00548e-05 -3.68763e-05 3.82226e-05
388 0.000494759 -3.78958e-05 0.000496208
389 0.00214688 -2.03234e-05 0.00214698
390 -0.00200674 7.21967e-06 0.00200676
391 0.00192075 3.12208e-05 0.00192101
392 0.000711474 3.99048e-05 0.000712592
393 -0.000405289 2.90115e-05 0.000406326
394 0.00231435 3.88501e-06 0.00231435
395 0.000353739 -2.31475e-05 0.000354496
396 -0.00159664 -3.88237e-05 0.00159712
397 0.00248634 -3.54529e-05 0.00248659
398 0.00131516 -1.46888e-05 0.00131524
399 -0.00101898 1.32817e-05 0.00101906
400 -0.00102236 3.47361e-05 0.00102295
401 0.00188345 3.91489e-05 0.00188386
402 -0.000903852 2.43552e-05 0.00090418
403 -8.75013e-05 -2.38739e-06 8.75339e-05
404 0.000331126 -2.79586e-05 0.000332305
405 0.00151118 -3.98133e-05 0.0015117
406 -0.000797356 -3.21354e-05 0.000798003
407 0.000137779 -8.69183e-06 0.000138052
408 -6.00746e-05 1.90161e-05 6.30125e-05
409 -0.000335094 3.73945e-05 0.000337174
410 0.00243378 3.74272e-05 0.00243407
411 -0.000718412 1.90979e-05 0.000718666
412 0.000181536 -8.60083e-06 0.00018174
413 -0.000251333 -3.208e-05 0.000253372
414 0.0012753 -3.98206e-05 0.00127592
415 -0.000802665 -2.80251e-05 0.000803154
416 0.000975304 -2.48041e-06 0.000975307
417 -0.000169267 2.42812e-05 0.000170999
418 0.00050029 3.91304e-05 0.000501818
419 -0.000246912 3.4782e-05 0.000249349
420 -0.000470176 1.33696e-05 0.000470366
421 0.00427947 -1.46021e-05 0.0042795
422 -0.00157866 -3.54099e-05 0.00157906
423 -0.00157238 -3.88455e-05 0.00157286
424 -0.00177695 -2.32234e-05 0.0017771
425 0.00151408 3.79224e-06 0.00151408
426 0.00108865 2.89473e-05 0.00108904
427 0.000438505 3.99008e-05 0.000440317
428 0.00051367 3.12788e-05 0.000514621
429 0.00112954 7.31128e-06 0.00112956
430 -0.00037023 -2.02431e-05 0.000370783
431 7.21143e-05 -3.78662e-05 8.14513e-05
432 -0.000597151 -3.6912e-05 0.000598291
433 0.000668199 -1.78487e-05 0.000668438
434 0.00105217 9.97131e-06 0.00105222
435 0.0012335 3.28993e-05 0.00123394
436 -0.000764987 3.96868e-05 0.000766016
437 0.0010077 2.70038e-05 0.00100806
438 -0.00135491 1.07269e-06 0.00135491
439 -0.000238961 -2.53847e-05 0.000240306
440 0.00143568 -3.93883e-05 0.00143622
441 0.00237978 -3.40679e-05 0.00238003
442 -0.00175206 -1.20336e-05 0.00175211
443 -0.000267485 1.59044e-05 0.000267957
444 0.00101957 3.60396e-05 0.0010202
445 0.00169707 3.84937e-05 0.0016975
446 0.000439986 2.20627e-05 0.000440539
447 0.000268549 -5.19238e-06 0.000268599
448 1.05543e-05 -2.99e-05 3.17081e-05
449 1.60856e-05 -3.99387e-05 4.30563e-05
450 -0.000106003 -3.03832e-05 0.000110271
451 0.000357337 -5.92169e-06 0.000357386
452 0.000514801 2.1445e-05 0.000515247
453 0.000646323 3.82908e-05 0.000647456
454 0.000286306 3.6351e-05 0.000288604
455 0.000167294 1.65772e-05 0.000168113
456 0.000836059 -1.13293e-05 0.000836136
457 0.00112285 -3.36777e-05 0.00112336
458 0.000292747 -3.95037e-05 0.0002954
459 -0.00252987 -2.5949e-05 0.00253
460 0.000746492 3.36304e-07 0.000746493
461 0.000421351 2.64567e-05 0.000422181
462 -0.00164624 3.95972e-05 0.00164671
463 0.00014822 3.33113e-05 0.000151917
464 0.00177283 1.06827e-05 0.00177286
465 -0.00076186 -1.71868e-05 0.000762054
466 -0.00042325 -3.66245e-05 0.000424831
467 0.000619122 -3.80941e-05 0.000620292
468 0.000869241 -2.08746e-05 0.000869491
469 -0.000832325 6.58606e-06 0.000832351
470 0.000756561 3.08155e-05 0.000757188
471 0.000794105 3.99268e-05 0.000795108
472 -0.00140753 2.94498e-05 0.00140784
473 0.00161756 4.52472e-06 0.00161756
474 0.00135528 -2.26202e-05 0.00135547
475 -0.000896199 -3.86677e-05 0.000897033
476 -0.000858329 -3.57446e-05 0.000859073
477 0.00150301 -1.52851e-05 0.00150309
478 0.00206219 1.26733e-05 0.00206223
479 3.4313e-05 3.44141e-05 4.85975e-05
480 0.0021342 3.92713e-05 0.00213456
481 -0.000623321 2.48618e-05 0.000623817
482 -0.00140266 -1.74493e-06 0.00140266
483 -0.000251313 -2.74956e-05 0.000252812
484 -0.000220936 -3.97569e-05 0.000224484
485 -3.93116e-05 -3.25132e-05 5.10148e-05
486 0.00325137 -9.31854e-06 0.00325138
487 -0.000817889 1.84479e-05 0.000818097
488 -0.000190381 3.71637e-05 0.000193974
489 0.00170979 3.76469e-05 0.0017102
490 0.000759779 1.96604e-05 0.000760033
491 -0.000870481 -7.97156e-06 0.000870518
492 -0.000257184 -3.16926e-05 0.00025913
493 0.000859979 -3.98652e-05 0.000860902
494 0.000205248 -2.84798e-05 0.000207214
495 -0.00116172 -3.12213e-06 0.00116172
496 0.000528073 2.37673e-05 0.000528608
497 -0.00192726 3.89964e-05 0.00192765
498 0.000103897 3.50938e-05 0.000109664
499 0.00154911 1.3974e-05 0.00154917
500 0.00118051 -1.40015e-05 0.00118059
501 0.00052468 -3.51077e-05 0.000525853
502 0.000321121 -3.89901e-05 0.000323479
503 -0.00136053 -2.37437e-05 0.00136073
504 -0.00017672 3.15137e-06 0.000176748
505 0.000934628 2.85004e-05 0.000935062
506 0.00191598 3.9867e-05 0.00191639
507 -0.00139419 3.16747e-05 0.00139455
508 -0.00113854 7.94275e-06 0.00113857
509 0.00153113 -1.9686e-05 0.00153126
510 0.000449029 -3.76567e-05 0.000450606
511 -0.000203868 -3.7153e-05 0.000207226
512 -0.000477982 -1.84218e-05 0.000478337
513 0.000960172 9.34711e-06 0.000960218
514 0.00215966 3.25303e-05 0.0021599
515 -0.000495758 3.9754e-05 0.000497349
516 -0.000734692 2.74743e-05 0.000735205
517 -0.00125574 1.71564e-06 0.00125575
518 0.000467601 -2.48848e-05 0.000468263
519 0.000981844 -3.92766e-05 0.000982629
520 0.000848895 -3.43992e-05 0.000849591
521 -0.000642474 -1.26454e-05 0.000642598
522 0.0013244 1.53122e-05 0.00132449
523 0.000694249 3.57577e-05 0.000695169
524 -0.000572337 3.86603e-05 0.000573641
525 -0.00162072 2.25961e-05 0.00162087
526 8.20244e-05 -4.55389e-06 8.21507e-05
527 0.000328283 -2.94697e-05 0.000329603
528 -0.000170803 -3.99276e-05 0.000175407
529 -0.000822543 -3.07968e-05 0.00082312
530 0.000369691 -6.55713e-06 0.00036975
531 0.00144912 2.08995e-05 0.00144927
532 -0.000856467 3.81028e-05 0.000857315
533 -0.00021125 3.66127e-05 0.0002144
534 0.00148964 1.71603e-05 0.00148974
535 0.00150373 -1.0711e-05 0.00150377
536 0.000153871 -3.33275e-05 0.000157439
537 -0.000843469 -3.95934e-05 0.000844398
538 0.00016001 -2.64346e-05 0.000162179
539 -0.0010937 -3.07007e-07 0.0010937
540 0.00081509 2.59713e-05 0.000815504
541 0.000217274 3.95079e-05 0.000220836
542 0.000277927 3.36619e-05 0.000279958
543 -3.69629e-06 1.13012e-05 1.18903e-05
544 4.626e-05 -1.66039e-05 4.91495e-05
545 0.00055999 -3.63631e-05 0.00056117
546 0.00019997 -3.82824e-05 0.000203601
547 0.00165935 -2.14203e-05 0.00165949
548 -0.00214177 5.95074e-06 0.00214178
549 0.00216801 3.04023e-05 0.00216823
550 -0.00164887 3.99384e-05 0.00164935
551 -5.16025e-05 2.98806e-05 5.96294e-05
552 -0.00081058 5.16327e-06 0.000810597
553 0.00134358 -2.20872e-05 0.00134376
554 0.000787137 -3.85015e-05 0.000788078
555 0.000658957 -3.6027e-05 0.000659941
556 -0.000467249 -1.58774e-05 0.000467519
557 -0.0014181 1.20616e-05 0.00141815
558 0.000116811 3.40832e-05 0.000121682
559 0.00280052 3.93834e-05 0.0028008
560 -0.000306491 2.53621e-05 0.000307538
561 -0.00119263 -1.10205e-06 0.00119263
562 0.000623784 -2.70255e-05 0.000624369
563 0.00368768 -3.96901e-05 0.0036879
564 -0.00153068 -3.28827e-05 0.00153104
565 -0.00105916 -9.94287e-06 0.0010592
566 0.00133294 1.78749e-05 0.00133306
567 0.00235504 3.69232e-05 0.00235533
568 -0.00175633 3.78569e-05 0.00175674
569 -0.000707442 2.02178e-05 0.000707731
570 -0.000906799 -7.34015e-06 0.000906829
571 0.00080982 -3.12971e-05 0.000810424
572 0.00175544 -3.98995e-05 0.00175589
573 -0.00169589 -2.89271e-05 0.00169614
574 0.00218506 -3.763e-06 0.00218506
575 0.00184018 2.32473e-05 0.00184032
576 -0.000261416 3.88523e-05 0.000264288
577 -0.00156338 3.53964e-05 0.00156378
578 5.83274e-05 1.45748e-05 6.01208e-05
579 0.00145916 -1.33972e-05 0.00145922
580 -7.73654e-05 -3.47964e-05 8.48304e-05
581 0.000971714 -3.91245e-05 0.000972501
582 0.000449282 -2.42579e-05 0.000449937
583 -0.000366489 2.5097e-06 0.000366497
584 -0.00124383 2.8046e-05 0.00124415
585 0.00279458 3.98229e-05 0.00279486
586 -0.000779253 3.20625e-05 0.000779912
587 -0.000886679 8.5722e-06 0.000886721
588 0.000722167 -1.91237e-05 0.00072242
589 0.000956185 -3.74374e-05 0.000956918
590 0.000181779 -3.73842e-05 0.000185583
591 -0.00106485 -1.89902e-05 0.00106502
592 0.00214166 8.72046e-06 0.00214167
593 -9.28727e-05 3.21528e-05 9.8281e-05
594 -0.000681355 3.9811e-05 0.000682517
595 0.000205082 2.79377e-05 0.000206976
596 0.00125857 2.35809e-06 0.00125858
597 0.00209549 -2.43784e-05 0.00209563
598 0.00204945 -3.91547e-05 0.00204982
